"http://iphone.tomtom.com","iphone.tomtom.com","news","TomTom for iPhone","2009-06-08 22:16:22","232","http://bit.ly/bkRVu","RT @tweetmeme TomTom for iPhone http://bit.ly/bkRVu",
"http://isgordonbrownstillprimeminister.com/","isgordonbrownstillprimeminister.com","news","Is Gordon Brown Still Prime Minister?","2009-06-05 12:40:36","136","http://tinyurl.com/qp589j","RT @tweetmeme Is Gordon Brown Still Prime Minister? http://tinyurl.com/qp589j",
"http://labs.mozilla.com/2009/05/introducing-jetpack-call-for-participation/","labs.mozilla.com","news","Mozilla Labs Â» Blog Archive Â» Introducing Jetpack, Call for Participation","2009-05-21 05:53:03","462","http://bit.ly/dsUwm","RT @tweetmeme Mozilla Labs Â» Blog Archive Â» Introducing Jetpack, Call for Participation http://bit.ly/dsUwm",
"http://laughingsquid.com/board-game-based-on-fear-and-loathing-in-las-vegas-by-hunter-s-thompson/","laughingsquid.com","news","Board Game Based on Fear and Loathing in Las Vegas by Hunter S. Thompson","2009-05-24 00:00:57","80","http://tweetmeme.s3.amazonaws.com/thumbs/71076506.jpg","http://bit.ly/RLOXu","RT @tweetmeme Board Game Based on Fear and Loathing in Las Vegas by Hunter S. Thompson http://bit.ly/RLOXu"
"http://laughingsquid.com/cover-of-the-new-yorker-created-entirely-on-an-iphone-using-brushes-app/","laughingsquid.com","news","Cover of The New Yorker Created Entirely on an iPhone Using the Brushes App","2009-05-26 16:03:42","29","http://bit.ly/U50lo","RT @tweetmeme Cover of The New Yorker Created Entirely on an iPhone Using the Brushes App http://bit.ly/U50lo",
"http://laughingsquid.com/the-jewish-origins-of-spock-vulcan-salute-on-star-trek/","laughingsquid.com","news","The Jewish Origins of Spockâ€™s Vulcan Salute on Star Trek","2009-05-21 18:00:49","65","http://tweetmeme.s3.amazonaws.com/thumbs/70956214.jpg","http://bit.ly/iVJIn","RT @tweetmeme The Jewish Origins of Spockâ€™s Vulcan Salute on Star Trek http://bit.ly/iVJIn"
"http://line25.com/articles/10-html-tag-crimes-you-really-shouldnt-commit","line25.com","news","10 HTML Tag Crimes You Really Shouldnâ€™t Commit","2009-06-01 11:39:31","167","http://tweetmeme.s3.amazonaws.com/thumbs/78566006.jpg","http://tinyurl.com/npjl3h","RT @tweetmeme 10 HTML Tag Crimes You Really Shouldnâ€™t Commit http://tinyurl.com/npjl3h"
"http://loyalkng.com/2009/05/23/nathan-fillion-green-lantern-hal-jordan-2009-fan-film-trailer-amazing/","loyalkng.com","news","Nathan Fillion As Green Lantern (Hal Jordan) 2009 In Fan Made Film Trailer? Amazing! | Loyal K*N*G","2009-05-25 00:23:56","509","http://bit.ly/P60up","RT @tweetmeme Nathan Fillion As Green Lantern (Hal Jordan) 2009 In Fan Made Film Trailer? Amazing! | Loyal K*N*G http://bit.ly/P60up",
"http://mashable.com/2009/05/19/google-reader-2/","mashable.com","news","Google Reader Tells You Which Friends Are Worth Following","2009-05-20 08:07:52","278","http://tweetmeme.s3.amazonaws.com/thumbs/69715029.jpg","http://bit.ly/K0Sge","RT @tweetmeme Google Reader Tells You Which Friends Are Worth Following http://bit.ly/K0Sge"
"http://mashable.com/2009/05/19/patrick-swayze-not-dead/","mashable.com","news","Patrick Swayze NOT Dead, Despite Twitter Reports","2009-05-19 20:12:36","385","http://tweetmeme.s3.amazonaws.com/thumbs/69537587.jpg","http://bit.ly/V0P5g","RT @tweetmeme Patrick Swayze NOT Dead, Despite Twitter Reports http://bit.ly/V0P5g"
"http://mashable.com/2009/05/19/photo-oversharing/","mashable.com","news","The Onion Mocks our Photo Sharing Obsession [Video]","2009-05-20 11:57:52","246","http://tweetmeme.s3.amazonaws.com/thumbs/69824068.jpg","http://bit.ly/46yCkS","RT @tweetmeme The Onion Mocks our Photo Sharing Obsession [Video] http://bit.ly/46yCkS"
"http://mashable.com/2009/05/19/stumbletweets/","mashable.com","news","HOW TO: Stumble Upon Great Twitter Links","2009-05-20 04:02:52","413","http://bit.ly/3yJpZR","RT @tweetmeme HOW TO: Stumble Upon Great Twitter Links http://bit.ly/3yJpZR",
"http://mashable.com/2009/05/19/toldya/","mashable.com","news","ToldYaâ€™s Social Media Storefronts: Sell on Facebook, MySpace and More","2009-05-20 11:17:52","271","http://tweetmeme.s3.amazonaws.com/thumbs/69863542.jpg","http://bit.ly/zLPdL","RT @tweetmeme ToldYaâ€™s Social Media Storefronts: Sell on Facebook, MySpace and More http://bit.ly/zLPdL"
